normalized_text,product_id,product_kind,attr_mnn,attr_rx_otc,attr_brand,attr_dosage,attr_dosage_form,attr_package_hint,mnn_uteka,rx_uteka,url_uteka,title_uteka,brand_uteka,form_uteka,dose_uteka,pack_uteka,match_score_uteka,match_status_uteka,source_class_uteka,query_uteka,ladder_step_uteka,fetched_at_uteka,http_status_uteka,parser_version_uteka,error_uteka,mnn_asna,rx_asna,url_asna,title_asna,brand_asna,form_asna,dose_asna,pack_asna,match_score_asna,match_status_asna,source_class_asna,query_asna,ladder_step_asna,fetched_at_asna,http_status_asna,parser_version_asna,error_asna,mnn_apteka,rx_apteka,url_apteka,title_apteka,brand_apteka,form_apteka,dose_apteka,pack_apteka,match_score_apteka,match_status_apteka,source_class_apteka,query_apteka,ladder_step_apteka,fetched_at_apteka,http_status_apteka,parser_version_apteka,error_apteka,mnn_vidal,rx_vidal,url_vidal,title_vidal,brand_vidal,form_vidal,dose_vidal,pack_vidal,match_score_vidal,match_status_vidal,source_class_vidal,query_vidal,ladder_step_vidal,fetched_at_vidal,http_status_vidal,parser_version_vidal,error_vidal,mnn_stolichki,rx_stolichki,url_stolichki,title_stolichki,brand_stolichki,form_stolichki,dose_stolichki,pack_stolichki,match_score_stolichki,match_status_stolichki,source_class_stolichki,query_stolichki,ladder_step_stolichki,fetched_at_stolichki,http_status_stolichki,parser_version_stolichki,error_stolichki
БЕТАГИСТИН ТАБЛ. 8МГ №30 ОЗОН | ОЗОН ООО/ОЗОН ФАРМ ООО | ОЗОН ООО/ОЗОН ФАРМ ООО,24080,drug,Бетагистин,rx,,8мг,таблетки,30 таблеток,Бетагистин,rx,https://uteka.ru/product/betagistin-208343/,"Бетагистин, 8 мг, табл, 30 шт.",,таблетки,8мг,30,0.4333,,product_card,БЕТАГИСТИН 8мг таблетки,exact,2026-08-13T19:32:34+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/betagistin_24mg_n60_tab_ozon.html,/cards/betagistin_24mg_n60_tab_ozon.html,,,,,0.0000,,search_only,БЕТАГИСТИН 8мг,short,2026-08-13T19:32:36+00:00,200,mnn_source_identity_v1,low_match,Бетагистин,rx,https://apteka.ru/product/betagistin-verteks-24-mg-60-sht-tabletki-5e326ccf65b5ab0001653591/,betagistin verteks 24 mg 60 sht tabletki,,,,,0.3000,,product_card,БЕТАГИСТИН 8мг таблетки,exact,2026-08-13T19:32:37+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,БЕТАГИСТИН 8мг,short,2026-08-13T19:32:38+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,БЕТАГИСТИН 8мг,short,,,mnn_source_identity_v1,search:antibot
БЕТАГИСТИН ТАБЛ. 16МГ №30 ОЗОН | ОЗОН ООО | ОЗОН ООО,24095,drug,Бетагистин,rx,ОЗОН,16 мг,таблетки,30 таблеток,Бетагистин,rx,https://uteka.ru/product/betagistin-208072/,"Бетагистин, 16 мг, табл, 30 шт.",,таблетки,16мг,30,0.6000,,product_card,ОЗОН 16 мг таблетки,exact,2026-08-13T19:32:39+00:00,0,mnn_source_identity_v1,,Метотрексат,rx,https://www.asna.ru/cards/metotreksat_25mg_n50_tab_pokrytye_obolochkoy_ozon.html,/cards/metotreksat_25mg_n50_tab_pokrytye_obolochkoy_ozon.html,,,,,0.4000,,product_card,ОЗОН 16 мг таблетки,exact,2026-08-13T19:32:41+00:00,0,mnn_source_identity_v1,,Мелоксикам,rx,https://apteka.ru/product/meloksikam-75-mg-n20-tabl-ozon-farm-634e99cee65cbb5833914b5b/,meloksikam 75 mg n20 tabl ozon farm,,,,20,0.7750,,product_card,ОЗОН 16 мг таблетки,exact,2026-08-13T19:32:41+00:00,0,mnn_source_identity_v1,,Глицин,otc,https://www.vidal.ru/drugs/glycine_bio__10481,Глицин Озон,,,,,1.0000,,product_card,ОЗОН 16 мг таблетки,exact,2026-08-13T19:32:41+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,БЕТАГИСТИН 16 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
БЕТАГИСТИН СОЛОФАРМ ТАБЛ. 16МГ №30 | ГРОТЕКС ООО | ГРОТЕКС ООО,24098,drug,Бетагистин,rx,Солофарм,16 мг,таблетки,30 таблеток,Бетагистин,rx,https://uteka.ru/product/betagistin-solofarm-423196/,"Бетагистин солофарм, 16 мг, табл, 30 шт.",,таблетки,16мг,30,1.0000,,product_card,Солофарм 16 мг таблетки,exact,2026-08-13T19:32:43+00:00,0,mnn_source_identity_v1,,Бетагистин,rx,https://www.asna.ru/cards/betagistin_solofarm_16mg_n30_tab_groteks_ooo.html,/cards/betagistin_solofarm_16mg_n30_tab_groteks_ooo.html,,,,,0.5000,,product_card,Солофарм 16 мг таблетки,exact,2026-08-13T19:32:45+00:00,0,mnn_source_identity_v1,,Бетагистин,rx,https://apteka.ru/product/betagistin-solofarm-16-mg-30-sht-tabletki-67d2871dfa3f3db8a712ab18/,betagistin solofarm 16 mg 30 sht tabletki,,,,,1.0000,,product_card,Солофарм 16 мг таблетки,exact,2026-08-13T19:32:46+00:00,0,mnn_source_identity_v1,,Суматриптан,rx,https://www.vidal.ru/drugs/sumatriptan-solofarm,Суматриптан солофарм,,,,,1.0000,,product_card,Солофарм 16 мг таблетки,exact,2026-08-13T19:32:47+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,БЕТАГИСТИН СОЛОФАРМ 16 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
"БЕЛОДЕРМ КРЕМ Д/НАРУЖ. ПРИМ. 0,05% ТУБА 30Г | БЕЛУПО | БЕЛУПО",24255,drug,Бетаметазон,rx,Белодерм,"0,05%",крем,туба 30 г,Бетаметазон,otc,https://uteka.ru/product/beloderm-98359/,"Белодерм, 0.05%, крем д/наружн. прим, 40 г, 1 шт.",,крем,40г,1,1.0000,,product_card,"Белодерм 0,05% крем",exact,2026-08-13T19:32:48+00:00,0,mnn_source_identity_v1,,Бетаметазон,otc,https://www.asna.ru/cards/beloderm_005_40g_krem_belupo.html,/cards/beloderm_005_40g_krem_belupo.html,,,,,0.5000,,product_card,"Белодерм 0,05% крем",exact,2026-08-13T19:32:49+00:00,0,mnn_source_identity_v1,,Бетаметазон,,https://apteka.ru/product/beloderm-005-krem-dlya-naruzhnogo-primeneniya-15-gr-5e3266a165b5ab00016503da/,beloderm 005 krem dlya naruzhnogo primeneniya 15 gr,,,,,0.7750,,product_card,"Белодерм 0,05% крем",exact,2026-08-13T19:32:51+00:00,0,mnn_source_identity_v1,,Бетаметазон,otc,https://www.vidal.ru/drugs/beloderm__3563,Белодерм,,,,,1.0000,,product_card,"Белодерм 0,05% крем",exact,2026-08-13T19:32:52+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,"Белодерм 0,05%",short,,,mnn_source_identity_v1,search:antibot
БЕКЛОМЕТАЗОН АЭРОЗ. Д/ИНГ. ДОЗИР. 250МКГ/ДОЗА 200ДОЗ | БИННОФАРМ АО | БИННОФАРМ АО,24335,drug,Беклометазон,rx,Биннофарм,250 мкг/доза,аэрозоль,200 доз,Беклометазон,rx,https://uteka.ru/product/beklometazon-108005/,"Беклометазон, 250 мкг/доза, 200 доз, аэроз. д/ингал. доз, 1 шт.",,,250мкг,1,0.7000,,product_card,Биннофарм 250 мкг/доза аэрозоль,exact,2026-08-13T19:32:54+00:00,0,mnn_source_identity_v1,,Сальбутамол,rx,https://www.asna.ru/cards/salbutamol_100mkgdoza_200doz_12ml_aerozol_binnofarm.html,/cards/salbutamol_100mkgdoza_200doz_12ml_aerozol_binnofarm.html,,,,,0.4000,,product_card,Биннофарм 250 мкг/доза аэрозоль,exact,2026-08-13T19:32:55+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/beklometazon-aero-250-mkgdoza-200-doz-aerozol-dlya-ingalyaczij-dozirovannyj-63ea31cd3a407ef864aad7f4/,beklometazon aero 250 mkgdoza 200 doz aerozol dlya ingalyaczij dozirovannyj,,,,,0.1227,,search_only,БЕКЛОМЕТАЗОН АЭРОЗ. Д/ИНГ. ДОЗИР. 250МКГ/ДОЗА 200ДОЗ 250 мкг/доза аэрозоль,generic,2026-08-13T19:32:55+00:00,200,mnn_source_identity_v1,low_match,Ибупрофен,rx,https://www.vidal.ru/drugs/ibuprofen-binnofarm,Ибупрофен-Биннофарм,,,,,1.0000,,product_card,Биннофарм 250 мкг/доза аэрозоль,exact,2026-08-13T19:32:57+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,БЕКЛОМЕТАЗОН АЭРОЗ. Д/ИНГ. ДОЗИР. 250МКГ/ДОЗА 200ДОЗ 250 мкг/доза аэрозоль,generic,,,mnn_source_identity_v1,search:antibot
АЦИКЛОВИР ТАБЛ. 200МГ №20 АВЕКСИМА | ИРБИТСКИЙ ХИМЗАВОД ОАО | ИРБИТСКИЙ ХИМЗАВОД ОАО,24682,drug,Ацикловир,rx,Авексима,200 мг,таблетки,20 таблеток,Ацикловир,rx,https://uteka.ru/product/aciklovir-aveksima-7278/,"Ацикловир Авексима, 200 мг, табл, 20 шт.",,таблетки,200мг,20,1.0000,,product_card,Авексима 200 мг таблетки,exact,2026-08-13T19:33:00+00:00,0,mnn_source_identity_v1,,Аллопуринол,rx,https://www.asna.ru/cards/allopurinol_aveksima_100mg_n50_tab_irbitskiy_khimfarmzavod_oao.html,/cards/allopurinol_aveksima_100mg_n50_tab_irbitskiy_khimfarmzavod_oao.html,,,,,0.4000,,product_card,Авексима 200 мг таблетки,exact,2026-08-13T19:33:01+00:00,0,mnn_source_identity_v1,,Инозин,rx,https://apteka.ru/product/riboksin-aveksima-200-mg-50-sht-tabletki-pokrytye-plenochnoj-obolochkoj-5e326c76ca7bdc000192eed5/,riboksin aveksima 200 mg 50 sht tabletki pokrytye plenochnoj obolochkoj,,,,,1.0000,,product_card,Авексима 200 мг таблетки,exact,2026-08-13T19:33:02+00:00,0,mnn_source_identity_v1,,Азитромицин,rx,https://www.vidal.ru/drugs/azitromicin-aveksima,АЗИТРОМИЦИН АВЕКСИМА,,,,,1.0000,,product_card,Авексима 200 мг таблетки,exact,2026-08-13T19:33:03+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,АЦИКЛОВИР 200 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА ПЛЮС РЕНЕВАЛ ТАБЛ. 500МГ+25МГ №20 | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,24750,drug,Ацетилсалициловая кислота + Аскорбиновая кислота,Без рецепта,Реневал,500мг+25мг,таблетки,№20,Ацетилсалициловая кислота + Аскорбиновая кислота,otc,https://uteka.ru/product/acetilsalicilovaya-kislota-plyus-reneval-409422/,"Ацетилсалициловая кислота плюс Реневал, 500мг+25мг, табл, 20 шт.",,таблетки,500мг,20,1.0000,,product_card,Реневал 500мг+25мг таблетки,exact,2026-08-13T19:33:05+00:00,0,mnn_source_identity_v1,,Парацетамол,otc,https://www.asna.ru/cards/paratsetamol_500mg_n20_tab_obnovlenie_reneval_pfk.html,/cards/paratsetamol_500mg_n20_tab_obnovlenie_reneval_pfk.html,,,,,0.4000,,product_card,Реневал 500мг+25мг таблетки,exact,2026-08-13T19:33:06+00:00,0,mnn_source_identity_v1,,"Ацетилсалициловая кислота, Аскорбиновая кислота",,https://apteka.ru/product/aczetilsaliczilovaya-kislota-plyus-reneval-500-mg25-mg-20-sht-tabletki-6603c3386e481dcf5cbbfee0/,aczetilsaliczilovaya kislota plyus reneval 500 mg25 mg 20 sht tabletki,,,,,0.7750,,product_card,Реневал 500мг+25мг таблетки,exact,2026-08-13T19:33:06+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://www.vidal.ru/drugs/rozuvastatin-reneval,Розувастатин Реневал,,,,,1.0000,,product_card,Реневал 500мг+25мг таблетки,exact,2026-08-13T19:33:07+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА ПЛЮС РЕНЕВАЛ 500мг+25мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
АТОРВАСТАТИН-ФП ТАБЛ. П/ПЛЕН/ОБ. 20МГ №30 | ФАРМПРОЕКТ АО | ФАРМПРОЕКТ АО,24896,drug,Аторвастатин,rx,,20мг,таблетки,30 таблеток,Аторвастатин,rx,https://uteka.ru/product/atorvastatin-fp-396705/,"Аторвастатин-ФП, 20 мг, табл. п.п.о, 90 шт.",,таблетки,20мг,90,0.6000,,product_card,АТОРВАСТАТИН-ФП 20мг таблетки,exact,2026-08-13T19:33:09+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/atorvastatin_80mg_n30_tab_pokrytye_plenochnoy_obolochkoy_ozon.html,/cards/atorvastatin_80mg_n30_tab_pokrytye_plenochnoy_obolochkoy_ozon.html,,,,,0.0000,,search_only,АТОРВАСТАТИН-ФП 20мг,short,2026-08-13T19:33:10+00:00,200,mnn_source_identity_v1,low_match,,,https://apteka.ru/product/atorvastatin-fp-20-mg-90-sht-tabletki-pokrytye-plenochnoj-obolochkoj-63909370ce0e1bb9461ac5bf/,atorvastatin fp 20 mg 90 sht tabletki pokrytye plenochnoj obolochkoj,,,,,0.3000,,search_only,АТОРВАСТАТИН-ФП 20мг,short,,,mnn_source_identity_v1,card:HTTP Error 432: status code 432,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,АТОРВАСТАТИН-ФП 20мг,short,2026-08-13T19:33:18+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,АТОРВАСТАТИН-ФП 20мг,short,,,mnn_source_identity_v1,search:antibot
АТОРВАСТАТИН-ТЕВА ТАБЛ. П/ПЛЕН/ОБ. 10МГ №30 АЛКАЛОИД | АЛКАЛОИД АД Скопье | АЛКАЛОИД АД Скопье,24901,drug,Аторвастатин,rx,Аторвастатин-Тева,10мг,таблетки,30 таблеток,Аторвастатин,rx,https://uteka.ru/product/atorvastatin-teva-220639/,"Аторвастатин-Тева, 10 мг, табл. п.п.о, 30 шт.",,таблетки,10мг,30,0.9500,,product_card,Аторвастатин-Тева 10мг таблетки,exact,2026-08-13T19:33:21+00:00,0,mnn_source_identity_v1,,Аторвастатин,rx,https://www.asna.ru/cards/atorvastatin-teva_40mg_n30_tab_pokrytye_plenochnoy_obolochkoy_alkaloid_ad_skope.html,/cards/atorvastatin-teva_40mg_n30_tab_pokrytye_plenochnoy_obolochkoy_alkaloid_ad_skope.html,,,,,0.4000,,product_card,Аторвастатин-Тева 10мг таблетки,exact,2026-08-13T19:33:22+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/atorvastatin-teva-10-mg-30-sht-tabletki-pokrytye-plenochnoj-obolochkoj-6141b2dbb722d30f460f7b7a/,atorvastatin teva 10 mg 30 sht tabletki pokrytye plenochnoj obolochkoj,,,,,0.3000,,search_only,Аторвастатин-Тева 10мг,short,,,mnn_source_identity_v1,card:HTTP Error 432: status code 432,Аторвастатин,rx,https://www.vidal.ru/drugs/atorvastatin-teva,Аторвастатин-Тева,,,,,1.0000,,product_card,Аторвастатин-Тева 10мг таблетки,exact,2026-08-13T19:33:29+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Аторвастатин-Тева 10мг,short,,,mnn_source_identity_v1,search:antibot
АТОРВАСТАТИН-СЗ ТАБЛ. П/ПЛЕН/ОБ. 20МГ №30 | СЕВЕРНАЯ ЗВЕЗДА НАО | СЕВЕРНАЯ ЗВЕЗДА НАО,24945,drug,Аторвастатин,rx,Аторвастатин-СЗ,20мг,таблетки,30 таблеток,Аторвастатин,rx,https://uteka.ru/product/atorvastatin-sz-282371/,"Аторвастатин-СЗ, 20 мг, табл. п.п.о, 60 шт.",,таблетки,20мг,60,0.9500,,product_card,Аторвастатин-СЗ 20мг таблетки,exact,2026-08-13T19:33:31+00:00,0,mnn_source_identity_v1,,Аторвастатин,rx,https://www.asna.ru/cards/atorvastatin-sz_20mg_n60_tab_pokrytye_plenochnoy_obolochkoy_severnaya_zvezda.html,/cards/atorvastatin-sz_20mg_n60_tab_pokrytye_plenochnoy_obolochkoy_severnaya_zvezda.html,,,,,0.4000,,product_card,Аторвастатин-СЗ 20мг таблетки,exact,2026-08-13T19:33:32+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/atorvastatin-sz-20-mg-30-sht-tabletki-pokrytye-plenochnoj-obolochkoj-5e326b38ca7bdc000192e415/,atorvastatin sz 20 mg 30 sht tabletki pokrytye plenochnoj obolochkoj,,,,,0.3000,,search_only,Аторвастатин-СЗ 20мг,short,,,mnn_source_identity_v1,card:HTTP Error 432: status code 432,Аторвастатин,rx,https://www.vidal.ru/drugs/atorvastatin-sz__43129,Аторвастатин-СЗ,,,,,1.0000,,product_card,Аторвастатин-СЗ 20мг таблетки,exact,2026-08-13T19:33:39+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Аторвастатин-СЗ 20мг,short,,,mnn_source_identity_v1,search:antibot
АТОРВАСТАТИН МЕДИСОРБ ТАБЛ. П/ПЛЕН/ОБ. 40МГ №30 | МЕДИСОРБ АО | МЕДИСОРБ АО,24957,drug,Аторвастатин,rx,Медисорб,40 мг,таблетки,30 таблеток,Аторвастатин,rx,https://uteka.ru/product/atorvastatin-medisorb-345561/,"Аторвастатин Медисорб, 40 мг, табл. п.п.о, 30 шт.",,таблетки,40мг,30,1.0000,,product_card,Медисорб 40 мг таблетки,exact,2026-08-13T19:33:40+00:00,0,mnn_source_identity_v1,,Валсартан,rx,https://www.asna.ru/cards/valsartan_ms_40mg_n30_tab_pokrytye_plenochnoy_obolochkoy_medisorb.html,/cards/valsartan_ms_40mg_n30_tab_pokrytye_plenochnoy_obolochkoy_medisorb.html,,,,,0.5000,,product_card,Медисорб 40 мг таблетки,exact,2026-08-13T19:33:41+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/atorvastatin-medisorb-40-mg-60-sht-blister-tabletki-pokrytye-plenochnoj-obolochkoj-6756cf0130321fee9b6a870a/,atorvastatin medisorb 40 mg 60 sht blister tabletki pokrytye plenochnoj obolochkoj,,,,,1.0000,,search_only,АТОРВАСТАТИН МЕДИСОРБ 40 мг таблетки,generic,,,mnn_source_identity_v1,card:HTTP Error 432: status code 432,Метформин,rx,https://www.vidal.ru/drugs/metagliptin-medisorb,Метаглиптин Медисорб,,,,,1.0000,,product_card,Медисорб 40 мг таблетки,exact,2026-08-13T19:33:51+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,АТОРВАСТАТИН МЕДИСОРБ 40 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
АРТОГИСТАН Р-Р ДЛЯ В/М ВВЕД. 100МГ/МЛ АМП. 2МЛ №10 | ГРОТЕКС ООО | ГРОТЕКС ООО,25424,drug,,rx,Артогистан,100 мг/мл,раствор,ампулы 2 мл №10,Хондроитина сульфат,rx,https://uteka.ru/product/artogistan-354185/,"Артогистан, 100 мг/мл, р-р д/в/м и вн/суст. введ, 1 мл, 10 шт.",,раствор,100мг,10,1.0000,,product_card,Артогистан 100 мг/мл раствор,exact,2026-08-13T19:33:53+00:00,0,mnn_source_identity_v1,,Хондроитина сульфат,rx,https://www.asna.ru/cards/artogistan_100mgml_2ml_n10_r-r_dlya_vm_vvedeniya_groteks.html,/cards/artogistan_100mgml_2ml_n10_r-r_dlya_vm_vvedeniya_groteks.html,,,,,0.5000,,product_card,Артогистан 100 мг/мл раствор,exact,2026-08-13T19:33:54+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/artogistan-100-mgml-rastvor-dlya-vnutrimyshechnogo-i-vnutrisustavnogo-vvedeniya-2-ml-ampuly-20-sht-68b742740118e1fec801941e/,artogistan 100 mgml rastvor dlya vnutrimyshechnogo i vnutrisustavnogo vvedeniya 2 ml ampuly 20 sht,,,,100,0.8875,,search_only,Артогистан 100 мг/мл,short,,,mnn_source_identity_v1,card:HTTP Error 432: status code 432,Хондроитина сульфат натрия,rx,https://www.vidal.ru/drugs/artogystan,Артогистан,,,,,1.0000,,product_card,Артогистан 100 мг/мл раствор,exact,2026-08-13T19:34:01+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Артогистан 100 мг/мл,short,,,mnn_source_identity_v1,search:antibot
АПИЛАК ТАБЛ. П/ЯЗЫЧН. 10МГ №30 ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ,25599,drug,,,Вифитех,10 мг,таблетки,30 таблеток,Маточное молочко,otc,https://uteka.ru/product/apilak-426744/,"Апилак, 10 мг, табл. подъязычн, 25 шт.",,таблетки,10мг,25,0.6000,,product_card,Вифитех 10 мг таблетки,exact,2026-08-13T19:34:02+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/apilak_10mg_n25_tab_podyazychnye_vifitekh_zao.html,/cards/apilak_10mg_n25_tab_podyazychnye_vifitekh_zao.html,,,,,0.1000,,search_only,АПИЛАК 10 мг таблетки,generic,2026-08-13T19:34:04+00:00,200,mnn_source_identity_v1,low_match,,,https://apteka.ru/product/apilak-10-mg-25-sht-tabletki-podyazychnye-67ef5ce6df731807130c6e76/,apilak 10 mg 25 sht tabletki podyazychnye,,,,,0.4500,,search_only,АПИЛАК 10 мг таблетки,generic,,,mnn_source_identity_v1,card:HTTP Error 432: status code 432,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,АПИЛАК 10 мг таблетки,generic,2026-08-13T19:34:11+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,АПИЛАК 10 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
