product_id,run_id_source,mnn_enrichment_run_id,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,final_mnn_method,retry_count,needs_human_review,evidence_urls,idempotency_key
17886,440,459,КАРДИОЛИП ТАБЛ. П/ПЛЕН/ОБ. 10МГ №30 | АЛСИ ФАРМА ЗАО | АЛСИ ФАРМА ЗАО,drug,,,Розувастатин,rx,Розувастатин,rx,,,Розувастатин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Розувастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Розувастатин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Розувастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Розувастатин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Розувастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Розувастатин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Розувастатин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Розувастатин,Розувастатин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Розувастатин,catalog_consensus,0,False,,3d634b16ff94416eaac8fe2b9f06cf37
18125,440,459,КАНДЕСАРТАН ТАБЛ. 16МГ №28 БЕРЕЗОВСКИЙ ФЗ | БЕРЕЗОВСКИЙ ФЗ | БЕРЕЗОВСКИЙ ФЗ,drug,Кандесартан,rx,Кандесартан,rx,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Кандесартан"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кандесартан""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Кандесартан,rx,универсальный,Кандесартан,enrichment,0,False,https://aptekamos.ru/tovary/lekarstva/kandesartan-6352/kandesartan-tabletki-8mg-107766/instrukciya | https://www.vidal.ru/drugs/candesartan | https://www.rlsnet.ru/drugs/kandesartan-79949 | https://www.vidal.ru/drugs/candesartan | https://www.vidal.ru/drugs/molecule-in/164 | https://www.rlsnet.ru/drugs/kandesartan-79949 | https://www.vidal.ru/drugs/candesartan | https://aptekamos.ru/tovary/lekarstva/kandesartan-6352/kandesartan-tabletki-8mg-107766/instrukciya | https://medi.ru/instrukciya/kandesartan_20216/ | https://www.rlsnet.ru/drugs/kandesartan-farmasintez-91040 | https://www.webapteka.ru/drugbase/name71658.html | https://medum.ru/kandesartan,994f1e416e5d6c8dbcd98e2f6b6098d9
18179,440,459,КАЛЬЦИЯ ГЛЮКОНАТ ЭКО ТАБЛ. ПО 500МГ №10 | ЭКОТЕКС ООО | ЭКОТЕКС ООО,drug,Кальция глюконат,Без рецепта,,,,,,,,,[],[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok,,unknown,универсальный,,,0,True,https://aptekamos.ru/tovary/lekarstva/kalciya-glyukonat-390/kalciya-glyukonat-tabletki-500mg-3949/instrukciya | https://www.rlsnet.ru/baa/kalciya-glyukonat-eko-77080 | https://medum.ru/kalciya-glyukonat-ehko | https://medum.ru/kalciya-glyukonat-ehko-tabletki | https://www.vidal.ru/drugs/calcium_gluconate__30260 | https://medum.ru/kalciya-glyukonat-ehko | https://www.lsgeotar.ru/supplements/calcium-gluconate-eco-without-flavoring-ABDZ | https://medum.ru/kalciya-glyukonat-ehko-tabletki | https://www.rlsnet.ru/baa/kalciya-glyukonat-eko-77080 | https://bz.medvestnik.ru/drugs/8697.html | https://www.webapteka.ru/drugbase/name65668.html | https://www.lsgeotar.ru/ko/kaltsiya-gliukonat-eko-bez-aromatizatora-16486.html,2ff258d5b2b2a1d69b063385885022a7
18306,440,459,КАЛЕНДУЛЫ НАСТОЙКА ФЛ. 25МЛ ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ,drug,Календулы лекарственной цветков настойка,otc,,,Натрия тетраборат,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": ""Натрия тетраборат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Натрия тетраборат""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Календулы лекарственной цветков настойка,otc,взрослые,Календулы лекарственной цветков настойка,enrichment,0,False,https://www.vidal.ru/drugs/calendulae_tinctura__22389 | https://www.lsgeotar.ru/drugs/calendulae-tinctura-AFRL | https://www.vidal.ru/drugs/calendulae_tinctura__22389 | https://medi.ru/instrukciya/kalenduly-nastoyka_20077/ | https://www.vidal.ru/drugs/calendulae_tinctura__30255 | https://allmed.pro/ru/drugs/kalenduly-nastojka | https://www.vidal.ru/drugs/calendulae_tinctura__22389 | https://www.vidal.ru/drugs/calendulae_tinctura__30255 | https://www.rlsnet.ru/drugs/kalenduly-nastoika-4328 | https://medi.ru/instrukciya/kalenduly-nastoyka_20077/ | https://medi.ru/instrukciya/kalenduly-nastoyka_20068/ | https://apteka.ru/product/kalenduly-nastojka-25-ml-5e32758ef5a9ae000140e732/instructions/,81b8fabfbb2c71ac3a16f68e53f9c36b
18377,441,459,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,drug,Йод,otc,,,Боярышника плодов настойка,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": ""Боярышника плодов настойка"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Боярышника плодов настойка""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Йод,rx,универсальный,Йод,enrichment,0,False,https://grls.rosminzdrav.ru/ | https://medum.ru/yod | https://health.mail.ru/drug/yod-1/ | https://www.asna.ru/product/yod/instruction/ | https://medvestnik.ru/ls/a0e408e8-037d-4841-9c00-5e7d3c0c3b73.html | https://www.rlsnet.ru/drugs/iod-4317 | https://medvestnik.ru/ls/a0e408b6-5623-49d0-8e76-2c4b88159170.html | https://www.vidal.ru/drugs/iod__30469 | https://health.mail.ru/drug/yodaktiv/ | https://grls.pharm-portal.ru/grls/0efe7948-1715-4ee7-83d4-da16dbf52052 | https://grls.pharm-portal.ru/grls/68797fc5-b5e7-4391-955b-199ba6c96f47 | https://zdravmedinform.ru/grls/reg-ls-000279.html,be627fe270c8efa9232a64264920afd3
18400,441,459,ЙОДИНОЛ Р-Р Д/МЕСТН. И НАРУЖ. ПРИМ. ФЛ. ПОЛИМЕР. 100МЛ САМАРАМЕДПРОМ | САМАРАМЕДПРОМ ОАО | САМАРАМЕДПРОМ ОАО,drug,Йод,otc,Йод + [Калия йодид + Поливиниловый спирт],otc,,,,,Йод,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Йод + [Калия йодид + Поливиниловый спирт]"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Йод"", ""Калия йодид"", ""Поливиниловый спирт""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Йод"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Йод""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Йод"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}, {""component"": ""Калия йодид"", ""source_count"": 1, ""sources"": [""uteka""]}, {""component"": ""Поливиниловый спирт"", ""source_count"": 1, ""sources"": [""uteka""]}]","Йод, Калия йодид, Поливиниловый спирт","Йод, Калия йодид, Поливиниловый спирт",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Йод, Калия йодид, Поливиниловый спирт",catalog_consensus,0,False,,5b69358a9c2b71ada24568bc437cffec
18418,441,459,ЙОВИДОКС МАЗЬ Д/НАРУЖ. ПРИМ. 10% ТУБА 20Г | Тульская фармацевтическая фабрика ООО | Тульская фармацевтическая фабрика ООО,drug,,,Повидон-йод,otc,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Повидон-йод"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Повидон-йод""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Повидон-йод,rx,универсальный,Повидон-йод,enrichment,0,False,https://pharmproduct.ru/drugs/iovidoks | https://grls.rosminzdrav.ru/ | http://drugs.thead.ru/Yovidoks | https://grls.rosminzdrav.ru/ | https://pharmproduct.ru/drugs/iovidoks | https://medvisor.ru/medicine/drug/yovidoks_34147/ | https://www.vidal.ru/drugs/iovidox | https://health.mail.ru/drug/yovidoks-3/ | https://medi.ru/instrukciya/yovidox_15097/ | https://health.mail.ru/drug/yovidoks-2/ | https://medum.ru/jovidoks | https://www.vidal.ru/drugs/iovidox-2,984b5224e2f32d137dc970e222c3604d
18473,441,459,ИТОПРИД ВЕЛФАРМ ТАБЛ. П/ПЛЕН/ОБ. 50МГ №40 | ВЕЛФАРМ ООО | ВЕЛФАРМ ООО,drug,Итоприд,rx,Каптоприл,rx,Карбамазепин,rx,,,Менадион,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Каптоприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Каптоприл""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Карбамазепин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Карбамазепин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Менадион"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Менадион""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Итоприд,rx,взрослые,Итоприд,enrichment,0,False,https://www.vidal.ru/drugs/itopride | https://aptekamos.ru/tovary/lekarstva/itoprid-10274/itoprid-velfarm-tabletki-50mg-111695/instrukciya | https://www.rlsnet.ru/drugs/itoprid-velfarm-90619 | https://aptekamos.ru/tovary/lekarstva/itoprid-10274/itoprid-velfarm-tabletki-50mg-111695/instrukciya | https://apteka.ru/product/itoprid-velfarm-50-mg-100-sht-blister-tabletki-pokrytye-plenochnoj-obolochkoj-690c5d077f2bfb856e951097/instructions/ | https://www.vidal.ru/drugs/itopride | https://www.rlsnet.ru/drugs/itoprid-velfarm-90619 | https://aptekamos.ru/tovary/lekarstva/itoprid-10274/itoprid-velfarm-tabletki-50mg-111695/instrukciya | https://www.vidal.ru/drugs/itopride-2 | https://medvestnik.ru/ls/a0e40785-e934-4bf5-a910-6902a5d322da.html | https://apteka.ru/product/itoprid-velfarm-50-mg-100-sht-blister-tabletki-pokrytye-plenochnoj-obolochkoj-690c5d077f2bfb856e951097/instructions/ | https://www.rlsnet.ru/drugs/itoprid-velfarm-90619,9cca2e2045c1746ce5219e03d3a47bde
18830,442,459,ИЗЖОГАНЕТ АНТАЦИДНЫЙ КОМПЛЕКС СО ВКУСОМ МЯТЫ ТАБЛ. 600МГ №40 | ГРИН САЙД ООО | ГРИН САЙД ООО,drug,,otc,,,,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok,,unknown,взрослые,,,0,True,https://www.rlsnet.ru/baa/antacidnyi-kompleks-izzoganet-86401 | https://aptekamos.ru/tovary/bad/greenside-17060/greenside-antacidnyyo-kompleks-izzhoganet-tabletki-so-vkusom-myaty-600mg-107606/instrukciya | https://www.rlsnet.ru/baa/antacidnyi-kompleks-izzoganet-86401 | https://www.rlsnet.ru/baa/antacidnyi-kompleks-izzoganet-86401 | https://aptekamos.ru/tovary/bad/greenside-17060/greenside-antacidnyyo-kompleks-izzhoganet-tabletki-so-vkusom-myaty-600mg-107606/instrukciya | https://apteka.ru/product/green-side-antaczidnyj-kompleks-izzhoganet-so-vkusom-myaty-n40-tabl-massoj-600mg-602e25e6152591d9cd4dc6f2/instructions/ | https://aptekamos.ru/tovary/bad/greenside-17060/greenside-antacidnyyo-kompleks-izzhoganet-tabletki-so-vkusom-apelsina-600mg-107605/instrukciya | https://yandex.ru/medicine/medicaments/antatsidnyj-kompleks-izzhoganet | https://yandex.ru/medicine/medicaments/green-side-antatsidnyj-kompleks-izzhoganet-tabletki-po-600-mg-so-vkusom-apel-sina-20-sht | https://www.rigla.ru/product/izzhoganet-antatsidnyy-kompleks-so-vkusom-myaty-tab-600mg-no20-bad-4999901 | https://spb.budzdorov.ru/product/izzhoganet-antatsidnyy-kompleks-so-vkusom-apelsina-tab-600mg-no20-bad-4999853 | https://yandex.ru/medicine/medicaments/antatsidnyj-kompleks-izzhoganet,fa2e057a9586708d0e955dfb42fdeaae
18925,442,459,ИБУПРОФЕН ВЕЛФАРМ ТАБЛ. П/ПЛЕН/ОБ. 400МГ №30 УРАЛБИОФАРМ | УРАЛБИОФАРМ ОАО | УРАЛБИОФАРМ ОАО,drug,Ибупрофен,otc,Ацикловир,rx,Адеметионин,otc,,,Менадион,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Ацикловир"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ацикловир""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Адеметионин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Адеметионин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Менадион"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Менадион""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Ибупрофен,otc,универсальный,Ибупрофен,enrichment,0,False,https://aptekamos.ru/tovary/lekarstva/ibuprofen-333/ibuprofen-velfarm-tabletki-400mg-95925/instrukciya | https://www.vidal.ru/drugs/ibuprofen-velfarm | https://health.mail.ru/drug/ibprofen_velfarm/ | https://www.vidal.ru/drugs/ibuprofen-velfarm | https://velpharm.group/upload/iblock/b4f/Ibuprofen-Velfarm-tabletki.pdf | https://aptekamos.ru/tovary/lekarstva/ibuprofen-333/ibuprofen-velfarm-tabletki-400mg-95925/instrukciya | https://www.vidal.ru/drugs/ibuprofen-velpharm | https://medvestnik.ru/ls/a0e4076d-343e-4cd4-a015-2ca0b3fcaaa1.html | https://health.mail.ru/drug/ibprofen_velfarm/ | https://aptekamos.ru/tovary/lekarstva/ibuprofen-333/ibuprofen-velfarm-tabletki-400mg-95925/instrukciya | https://medi.ru/instrukciya/ibuprofen-velfarm_25525/ | https://velpharm.group/upload/iblock/b4f/Ibuprofen-Velfarm-tabletki.pdf,53b65e1002b28d01413be710d5edd33b
19198,442,459,ЗВЕРОБОЯ ТРАВА 50Г ФИТОФАРМ | ФИТОФАРМ ООО | ФИТОФАРМ ООО,drug,Зверобоя трава,otc,,,,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok_partial,,otc,универсальный,,,2,True,https://pharmproduct.ru/drugs/zveroboia-trava | https://www.lsgeotar.ru/drugs/st-johns-wort-herb-ADLw | https://www.rlsnet.ru/drugs/zveroboya-trava-4291 | https://health.mail.ru/drug/zveroboya-trava/ | https://www.rlsnet.ru/drugs/zveroboya-trava-4291 | https://www.lsgeotar.ru/cs/zveroboya-trava-12211.html | https://medi.ru/instrukciya/zveroboya-trava_19776/ | https://health.mail.ru/drug/zveroboya-trava-1/ | https://www.vidal.ru/drugs/hyperici_herba__30245 | https://www.webapteka.ru/drugbase/name2383.html | https://medum.ru/trava-zveroboya-vzroslym | https://www.pharmcontrol.ru/reference/inn/400/,a7eb8e56c1f2c918912b7332e3949363
19368,442,459,ДЮФАЛАК СИРОП 667МГ/МЛ ПАК. 15МЛ №10 | ЭББОТ БИОЛОДЖИКАЛЗ Б.В./ВЕРОФАРМ АО | ЭББОТ БИОЛОДЖИКАЛЗ Б.В./ВЕРОФАРМ АО,drug,Лактулоза,otc,Лактулоза,otc,Лактулоза,otc,,,Лактулоза,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Лактулоза"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Лактулоза""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Лактулоза"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Лактулоза""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Лактулоза"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Лактулоза""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Лактулоза"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Лактулоза,Лактулоза,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Лактулоза,catalog_consensus,0,False,,fd146e21538f0b8d6432a35591d66818
19370,443,459,ДЮСПАТАЛИН ТАБЛ. П/О 135МГ №15 ВЕРОФАРМ | ВЕРОФАРМ АО | ВЕРОФАРМ АО,drug,Мебеверин,rx,Мебеверин + Симетикон,otc,Мебеверин,otc,,,Симетикон,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Мебеверин + Симетикон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Мебеверин"", ""Симетикон""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Мебеверин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Мебеверин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Симетикон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Симетикон""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Мебеверин"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}, {""component"": ""Симетикон"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]","Мебеверин, Симетикон","Мебеверин, Симетикон",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Мебеверин, Симетикон",catalog_consensus,0,False,,d451ffcc14d44633f4938de3a7ddb6aa
